ID,Common name,Structure,InCHl key,Other name ,Kingdom(ClassyFire),Superclass(ClassyFire),Class(ClassyFire),Subclass(ClassyFire),Parent Level 1(ClassyFire),smiles,class_results(NPClassifier),superclass_results(NPClassifier),pathway_results(NPClassifier),isglycoside(NPClassifier),LOTUS link,CheMBL link,NPAtlas?,GNPS?,NP-MRD?,NPMRD_id,References,Notes,,,
M00036,Hypoprotocetraric acid,O=C(O)C=1C(O)=C(C=2OC(=O)C3=C(OC2C1C)C(=C(O)C=C3C)C)C,CFPLLTGKDKZLIH-UHFFFAOYSA-N,Coquimboic acid,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=C(O)C=1C(O)=C(C=2OC(=O)C3=C(OC2C1C)C(=C(O)C=C3C)C)C,Depsidones,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0104570,,TRUE,TRUE,TRUE,NP0213312,https://doi.org/10.1016/S0031-9422(00)86273-1,"Huneck, S. and Lehn, J.M., 1966. Lichen constituents. XXVII. Identity between coquimboic acid and hypoprotocetraric acid. Z. Naturforschung B, 21, pp.299-299.",,,
M00037,Obtusatic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C(=C(OC)C=C2C)C)C=C1C,GEZCJRBINSDUSC-UHFFFAOYSA-N,Ramalic acid; Obtusatsaure; 3'-methylevernic acid; obtusic acid,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C(=C(OC)C=C2C)C)C=C1C,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0233914,,FALSE,TRUE,TRUE,NP0301785,"Zopf, W. Ann. Chem. 352, 1-44 (1907)","Asahina, Y. and Fukuziro, F., 1932. Lichen substances. III. Constitution of obtusatic acid. Ber. Dtsch. Chem. Ges. B, 65, pp.580-583.",,,
M00038,Decarboxythamnolic acid,O=CC1=C(O)C=C(C(OC(=O)C2=C(O)C(C(=O)O)=C(OC)C=C2C)=C1O)C,JQHGZAGUFPJYDL-UHFFFAOYSA-N,vermicularin,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=CC1=C(O)C=C(C(OC(=O)C2=C(O)C(C(=O)O)=C(OC)C=C2C)=C1O)C,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0151980,,FALSE,TRUE,TRUE,NP0245788,"Asahina, Y. and Hiraiwa, M. Ber. 72 (1939) 1403. ",decarboxythamnolic acid synth. from thamnolic acid ,,,
M00039,Salazinic acid ,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C4=C(C(=O)OC4O)C(O)=C3CO)C,QQTKVXCQLZIJPP-UHFFFAOYSA-N,usnaric acid; SALAZIC ACID; Salacinic acid; parmatic acid; saxatilic acid,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Diarylethers,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C4=C(C(=O)OC4O)C(O)=C3CO)C,Depsidones,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0083486,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL172439/,FALSE,TRUE,TRUE,NP0198893,"HESSE , O. J. pr. Chem., 1902, [ii], a, 537-563.",Zopf's og sample of usnaric acid (from Usnea udasypoga) is identified as salazinic acid. ,,,
M00040,Stictic acid,O=CC1=C(OC)C=C(C=2C(=O)OC3=C(OC12)C4=C(C(=O)OC4O)C(O)=C3C)C,SKCUFZLDTAYNBZ-UHFFFAOYSA-N,pilosellic acid; SCOPULARIC ACID; pseudopsoromic acid; sterocaulonic acid; stictaic acid,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Diarylethers,O=CC1=C(OC)C=C(C=2C(=O)OC3=C(OC12)C4=C(C(=O)OC4O)C(O)=C3C)C,Depsidones,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0224298,https://www.ebi.ac.uk/chembl/g/#search_results/all/query=Stictic%20acid,FALSE,TRUE,TRUE,NP0295214,https://doi.org/10.1039/JR9350001379,did have structure reassignment,,,
M00041,Succinprotocetraric acid ,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=C(C(=O)O)C(O)=C3COC(=O)CCC(=O)O)C)C,ROISWLBRDLJEFL-UHFFFAOYSA-N ,sublimbatic acid,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=C(C(=O)O)C(O)=C3COC(=O)CCC(=O)O)C)C,Depsidones,Aromatic polyketides,Polyketides,FALSE,,,FALSE,TRUE,FALSE,,"Cu soN, C. F. (1972). Improved conditions and new data for the identification of lichen products by a standard thin-layer chromatographic method. J.(Chronat., 72, 13-125.",Standardized TLC data in 3 solvent systems; as sublimbatic acid. ,,,
M00042,Psoromic acid,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=CC(OC)=C3C)C(=O)O)C,FUCWJKJZOHOLEO-UHFFFAOYSA-N,Parellic acid; squamaric acid; stereocaulic acid; sulcatic acid,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=CC(OC)=C3C)C(=O)O)C,Depsidones,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0185474,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL176570/,TRUE,TRUE,TRUE,NP0004827,https://doi.org/10.5281/zenodo.3541342,,,,
M00043,Diffractaic acid,O=C(O)C1=C(O)C(=C(OC(=O)C2=C(OC)C(=C(OC)C=C2C)C)C=C1C)C,MIJKZXWOOXIEEU-UHFFFAOYSA-N,Diffractic acid; Dirbizomic acid; Dirhizomic acid; DIFFRACTOIC ACID; DIFFRACTANIC ACID; Difractaic acid; Diffractasaure,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=C(O)C1=C(O)C(=C(OC(=O)C2=C(OC)C(=C(OC)C=C2C)C)C=C1C)C,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0256505,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL367741/,TRUE,TRUE,TRUE,NP0317386,https://doi.org/10.1248/cpb.17.2061,,,,
M00044,Baeomycesic acid,O=CC=1C(O)=C(C(=O)OC=2C=C(C(C(=O)O)=C(O)C2C)C)C(=CC1OC)C,DUIBXZLCROUOFD-UHFFFAOYSA-N,Baeomycessaure; Beomycesic acid,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=CC=1C(O)=C(C(=O)OC=2C=C(C(C(=O)O)=C(O)C2C)C)C(=CC1OC)C,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0148294,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2227773/,FALSE,TRUE,TRUE,NP0243232,"Koller, g. and W. Maass, Monatsh. Chem. 66, 57-63 (1935",,,,
M00045,chloroatranorin,O=CC1=C(O)C(Cl)=C(C(C(=O)OC=2C=C(C(C(=O)OC)=C(O)C2C)C)=C1O)C,ABZLZZCDSLOCNF-UHFFFAOYSA-N,5-CHLOROATRANORIN; Chloratranorin,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=CC1=C(O)C(Cl)=C(C(C(=O)OC=2C=C(C(C(=O)OC)=C(O)C2C)C)=C1O)C,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0085779,,FALSE,TRUE,TRUE,NP0081557,"Curd, F.H., A. Robertson, and R.J. Stephenson, J. Chem. Soc. 1933,, 130-133",Fernandez and Pizarroso (1958) described the isolation of chloroatranorin from Lethariella canariens,,,
M00046,fumaric acid,O=C(/C=C/C(O)=O)O,VZCYOOQTPOCHFL-OWOJBTEDSA-N,trans-Butenedioic acid; Allomaleic acid; fumarate; Lichenic acid; Boletic acid; 2-Butenedioic acid; Fumaricum acidum; Tumaric acid; Allomalenic acid; Fumarsaeure; Donitic acid; Allomaleate; Boletate; Lichenate; fumeric acid,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,O=C(/C=C/C(O)=O)O,Dicarboxylic acids,Fatty Acids and Conjugates,Fatty acids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0114831,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL503160/,FALSE,TRUE,TRUE,NP0000045,https://doi.org/10.1039/CT8824100268,,,,
M00047,Fukinanolide ,O=C1OCC(=C)C12CC3CCCC(C)C3(C)C2,OVXAYHNZXBOVPV-UHFFFAOYSA-N,Bakkenolide A; BAKKENOLIDE; Bakkenolid A; Fukinanolid,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Terpene lactones,O=C1OCC(=C)C12CC3CCCC(C)C3(C)C2,Fukinane sesquiterpenoids,Sesquiterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0024640,,FALSE,FALSE,TRUE,NP0048541,https://doi.org/10.1246/bcsj.43.1976,,,,
M00048,Parietin,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C(O)C=C(C=C13)C,FFWOKTFYGVYKIR-UHFFFAOYSA-N,"Physcion; Physcione; physcianic acid; physciaic acid; Rheochrysidin; Emodin 3-methyl ether; Emodin monomethyl ether; Parienin; 1,8-Dihydroxy-3-methoxy-6-methylanthraquinone; methylcrysophanic acid; Methoxyemodin; fischione; 6-O-METHYLEMODIN; CHRYSOPHANIC ACID, 6-METHOXY-; chrysophyscin; gasparrinic acid; fiscinic acid",Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Anthraquinones,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C(O)C=C(C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0052688,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL463597/,FALSE,TRUE,TRUE,NP0048416,https://doi.org/10.1016/S0007-1536(26)80025-7,,,,
M00049,Nephrosteranic acid,O=C(O)C1C(C(=O)OC1CCCCCCCCCCC)C,PKXAQFKGSXYQJX-UHFFFAOYSA-N,Nephrosteransaure; nephrosteraic acid,Organic compounds,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,Gamma butyrolactones,O=C(O)C1C(C(=O)OC1CCCCCCCCCCC)C,Paraconic acids and derivatives,Fatty acyls,Fatty acids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0240448,,FALSE,TRUE,TRUE,NP0306265,https://doi.org/10.1002/cber.19370700213,"Asahina, Y. and M Yanagita, Chem. Ber. 70, 227-235. (1937)",,,
M00050,Trehalose,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,HDTRYLNUVZCQOY-UHFFFAOYSA-N,Mycose; Cabaletta; alpha-D-glucopyranosyl-alpha-D-glucopyranoside; Treha; alpha-D-glucopyranosyl-alpha-D-glucopyranoside; ergot sugar,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Disaccharides,Saccharides,Carbohydrates,TRUE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0060329,https://www.ebi.ac.uk/chembl/g/#search_results/all/query=Trehalose,FALSE,FALSE,FALSE,,https://doi.org/10.1515/bchm1.1895.19.1.70,,,,
M00051,Pulvinic acid,O=C(O)C(C=1C=CC=CC1)=C2OC(=O)C(C=3C=CC=CC3)=C2O,WFZQEWXZFDGFEP-JQIJEIRASA-N,Pulvic acid,Organic compounds,Organoheterocyclic compounds,Dihydrofurans,Furanones,Furanones,O=C(O)C(C=1C=CC=CC1)=C2OC(=O)C(C=3C=CC=CC3)=C2O,Pulvinones,Diazotetronic acids and derivatives,Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0196448,,TRUE,TRUE,TRUE,NP0298962,https://doi.org/10.1002/hlca.19260090156,,,,
M00052,Fragilin,O=C1C2=CC(OC)=C(Cl)C(O)=C2C(=O)C3=C(O)C=C(C=C13)C,RTBAOFRCWWQFHB-UHFFFAOYSA-N,2-Chlorophyscion;n 7-chloroparietin,Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Anthraquinones,O=C1C2=CC(OC)=C(Cl)C(O)=C2C(=O)C3=C(O)C=C(C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0252113,,FALSE,TRUE,TRUE,NP0070691,http://actachemscand.org/pdf/acta_vol_19_p0839-0844.pdf,This one does not have a doi link,,,
M00053,Sativic acid,CCCCCC(O)C(O)CC(O)C(O)CCCCCCCC(=O)O,VJOGZGLNDROOFS-UHFFFAOYSA-N,"Santivinic acid; Sativinic acid; 9,10,12,13-tetrahydroxystearic acid",Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,CCCCCC(O)C(O)CC(O)C(O)CCCCCCCC(=O)O,"Hydroxy fatty acids,Other Octadecanoids","Fatty Acids and Conjugates,Octadecanoids",Fatty acids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0017465,,FALSE,FALSE,FALSE,,https://doi.org/10.1021/ja02074a005,,,,
M00054,Sandaracopimaric acid,C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,MHVJRKBZMUDEEV-KRFUXDQASA-N,Cryptopimaric acid; Isodextropimaric acid; ISOPIMARIC ACID (D); .delta.8(14)-Isopimaric acid; Isodextropimarsaure; Sandarakopimarsaure,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,Pimarane and Isopimarane diterpenoids,Diterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0207129,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL513197/,FALSE,FALSE,FALSE,,https://doi.org/10.1139/v60-096,,,,
M00055,ethyl haematommate,O=CC1=C(O)C=C(C(C(=O)OCC)=C1O)C,HUXJGSHUVDWZAM-UHFFFAOYSA-N,Ethyl haematommate; Hematommic acid ethyl ester; Haematommic acid ethyl ester,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,O=CC1=C(O)C=C(C(C(=O)OCC)=C1O)C,"Shikimic acids and derivatives,Simple phenolic acids",Phenolic acids (C6-C1),Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0037478,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL493032/,FALSE,FALSE,TRUE,NP0167212,https://www.thieme-connect.com/products/ejournals/pdf/10.1055/s-2006-957822.pdf,This one does not have a doi link,,,
M00056,volemitol,OCC(O)C(O)C(O)C(O)C(O)CO,OXQKEKGBFMQTML-KVTDHHQDSA-N,beta-mannoheptitol; D-glycero-D-talo-heptitol; D-Glycero-D-manno-heptitol; D-beta-mannohepitol; alpha-sedoheptitol,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar alcohols,OCC(O)C(O)C(O)C(O)C(O)CO,Monosaccharides,Saccharides,Carbohydrates,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0005353,,TRUE,TRUE,FALSE,,https://doi.org/10.1016/0031-9422(93)85345-R,,,,
M00057,alpha-terpineol,OC(C)(C)C1CC=C(C)CC1,	WUOACPNHFRMFPN-UHFFFAOYSA-N,CARVOMENTHENOL; Terpineol; p-Menth-1-en-8-ol; TERPINEOLS; Terpineol schlechthin; 1-alpha-terpineol; terpenol; 1-Menthene-8-ol; Terpene alcohol,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids,OC(C)(C)C1CC=C(C)CC1,"Menthane monoterpenoids,Monocyclic monoterpenoids",Monoterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0136148,https://www.ebi.ac.uk/chembl/g/#search_results/all/query=alpha-terpineol,FALSE,FALSE,TRUE,NP0234869,"Shippen, L.P. and Griffin, E.L., 1921. Pine-oil and pine-distillate product emulsions: method of production, chemical properties, and disinfectant action (No. 989). US Department of Agriculture.",,,,
M00058,atranol,O=CC1=C(O)C=C(C=C1O)C,JASONGFGOLHLGB-UHFFFAOYSA-N,"orcal; 2,6-Dihydroxy-4-methylbenzaldehyde; p-Orsellinaldehyde",Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Aldehydes,O=CC1=C(O)C=C(C=C1O)C,,,,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0082108,,FALSE,TRUE,TRUE,NP0070917,https://doi.org/10.1021/ja01186a037 (synthesis),,,,
M00059,chloroatranol,O=CC1=C(O)C=C(C(Cl)=C1O)C,IOTAGSGSURFFDS-UHFFFAOYSA-N,Chloratranol,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Aldehydes,O=CC1=C(O)C=C(C(Cl)=C1O)C,,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0101754,,FALSE,FALSE,TRUE,NP0211397,https://doi.org/10.1023/A:1025682318001,,,,
M00060,olivetol,OC=1C=C(O)C=C(C1)CCCCC,	IRMPFYJSHJGOPE-UHFFFAOYSA-N,"5-Pentylresorcinol; 5-n-Amylresorcinol; 5-Pentyl-1,3-benzenediol; 3,5-Dihydroxyamylbenzene; 1,3-Benzenediol, 5-pentyl-; 5-n-Pentylresorcinol; 5-(1-pentyl)resorcinol",Organic compounds,Benzenoids,Phenols,Benzenediols,Resorcinols,OC=1C=C(O)C=C(C1)CCCCC,,,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0125421,,FALSE,FALSE,TRUE,NP0138956,https://doi.org/10.1002/cber.19350680414,,,,
M00061,divaric acid,O=C(O)C=1C(O)=CC(O)=CC1CCC,RIVVNGIVVYEIRS-UHFFFAOYSA-N,Divarinic Acid,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,O=C(O)C=1C(O)=CC(O)=CC1CCC,Simple phenolic acids,Phenolic acids (C6-C1),Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0153326,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL3770020/,FALSE,TRUE,TRUE,NP0083977,https://pubs.acs.org/doi/pdf/10.1021/np50038a018,https://www.jstage.jst.go.jp/article/cpb1953/1/2/1_2_170/_article/-char/ja/,,,
M00062,Citreorosein,O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)CO,YQHZABGPIPECSQ-UHFFFAOYSA-N,"Omega-hydroxyemodin; w-Hydroxyemodin; 1,3,8-Trihydroxy-6-(hydroxymethyl)anthra-9,10-quinone",Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Hydroxyanthraquinones,O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)CO,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0084515,,FALSE,TRUE,TRUE,NP0006407,"Neelakantan, Rangaswami, Seshadri and Subramanian Ibid., 1951, 33 A, 142 (from https://www.ias.ac.in/public/Volumes/seca/044/01/0042-0045.pdf)",Synthesis paper: https://www.ias.ac.in/public/Volumes/seca/044/06/0418-0422.pdf,,,
M00063,Islandicin,O=C1C=2C=CC=C(O)C2C(=O)C3=C(O)C=C(C(O)=C13)C,FHFHNVHRVKQQHN-UHFFFAOYSA-N,Rhodomycelin; Rhodomycin; FUNICULOSIN; ISLANDIN,Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Anthraquinones,O=C1C=2C=CC=C(O)C2C(=O)C3=C(O)C=C(C(O)=C13)C,"Anthracyclines,Anthraquinones and anthrones",Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0172338,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL477724/,TRUE,FALSE,TRUE,NP0259613,10.1007/bf00638766,,,,
M00064,ethyl orsellinate,O=C(OCC)C=1C(O)=CC(O)=CC1C,	UQSRXQMIXSZGLA-UHFFFAOYSA-N,"Ethyl 2,4-dihydroxy-6-methylbenzoate; Orsellinic acid, ethyl ester; o-Orsellinic acid, ethyl ester",Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,O=C(OCC)C=1C(O)=CC(O)=CC1C,"Shikimic acids and derivatives,Simple phenolic acids",Phenolic acids (C6-C1),Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0242382,,FALSE,FALSE,TRUE,NP0138882,https://doi.org/10.1039/J39690000704,,,,
M00065,Emodin,O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,RHMXXJGYXNZAPX-UHFFFAOYSA-N,Emodol; Frangula emodin; Schuttgelb; Rheum emodin; Archin; Frangulic acid; Alatinone; Frangulinic acid; Rheum-emodin,Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Hydroxyanthraquinones,O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0163480,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289277/,TRUE,TRUE,TRUE,NP0003774,https://doi.org/10.1039/QJ8581000298.,,,,
M00066,Sordidone,O=C1C=C(OC2=C(Cl)C(O)=C(C(O)=C12)C)C,OFIWISPGMYFUGQ-UHFFFAOYSA-N,Rupicolin; thiophainic acid (hesse),Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,O=C1C=C(OC2=C(Cl)C(O)=C(C(O)=C12)C)C,Chromones,Chromanes,Polyketides,FALSE,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1172949/,FALSE,TRUE,FALSE,,"Kennedy, G., J. Breen, J. Keane, and T.J. Nolan, Sci. Proc. Roy. Dublin Soc. 21, 557-566 (1937)",,,,
M00067,Pinastric acid,O=C1O/C(C(O)=C1C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C(OC)=O,KXQKSBAGVQMQSN-FBMGVBCBSA-N,4'-Methoxyvulpinic acid; Pianstric acid; chrysocetraric acid,Organic compounds,Benzenoids,Phenol ethers,Anisoles,Anisoles,O=C1O/C(C(O)=C1C2=CC=C(OC)C=C2)=C(C3=CC=CC=C3)/C(OC)=O,Pulvinones,Diazotetronic acids and derivatives,Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0046266,,TRUE,TRUE,TRUE,NP0023539,10.1002/jps.2600650528,https://doi.org/10.1002/jps.2600650528,,,
M00068,Thelephoric acid,O=C1C=2OC=3C=C(O)C(O)=CC3C2C(=O)C=4OC=5C=C(O)C(O)=CC5C14,PDICCECAPKBDBB-UHFFFAOYSA-N,Thelephorsaure,Organic compounds,Organoheterocyclic compounds,Benzofurans,,Benzofurans,O=C1C=2OC=3C=C(O)C(O)=CC3C2C(=O)C=4OC=5C=C(O)C(O)=CC5C14,p-Terphenyls,Terphenyls,Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0022793,,TRUE,TRUE,TRUE,NP0157041,10.1139/v59-211,https://doi.org/10.1139/v59-211,,,
M00069,Erythroglaucin,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C(O)C=C(C(O)=C13)C,VUUONEBXXLQCQX-UHFFFAOYSA-N,Erythroglaucine,Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Anthraquinones,O=C1C2=CC(OC)=CC(O)=C2C(=O)C3=C(O)C=C(C(O)=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0258485,,FALSE,TRUE,TRUE,NP0074246,https://doi.org/10.1042/bj0331291,Chembl gives incorrect metabolite,,,
M00070,7-Chloroemodin,O=C1C2=CC(O)=C(Cl)C(O)=C2C(=O)C3=C(O)C=C(C=C13)C,AVSZOSVPTLSHOV-UHFFFAOYSA-N  ,2-Chloroemodin; 7-chloroemodinal,Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Hydroxyanthraquinones,O=C1C2=CC(O)=C(Cl)C(O)=C2C(=O)C3=C(O)C=C(C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,,,TRUE,FALSE,TRUE,NP0051595,https://doi.org/10.1016/0031-9422(95)00407-X,,,,
M00071,Polyporic acid,O=C1C(O)=C(c2ccccc2)C(=O)C(O)=C1c1ccccc1,HZKFHDXTSAYOSN-UHFFFAOYSA-N,Polyporin; Orygameic acid,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Ketones,O=C1C(O)=C(c2ccccc2)C(=O)C(O)=C1c1ccccc1,p-Terphenyls,Terphenyls,Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0072398,,TRUE,TRUE,TRUE,NP0046390,10.1002/jlac.18771870204,,,,
M00072,Calycin     ,O=C1OC(=C2C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,CGRCGRBHNKRILW-JQIJEIRASA-N,Calycine; Oxypulvic acid lactone,Organic compounds,Organoheterocyclic compounds,Benzofurans,,Benzofurans,O=C1OC(=C2C(=O)Oc3ccccc32)C(O)=C1c1ccccc1,Pulvinones,Diazotetronic acids and derivatives,Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0228881,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2272214/,TRUE,TRUE,TRUE,NP0307277,"Zopf, W., Ann. Chem. 284, 107-132 (1895). From several lichen species. Mostly Candelaria",10.1039/jr9520001345,,,
M00073,Chrysophanol,O=C1C=2C=CC=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,LQGUBLBATBMXHT-UHFFFAOYSA-N,"3-Methylchrysazin; 1,8-Dihydroxy-3-methylanthraquinone; Archinin; Rumicin; Chrysophansaeure; Crysophanic acid",Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Anthraquinones,O=C1C=2C=CC=C(O)C2C(=O)C3=C(O)C=C(C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0160968,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL41092/,TRUE,TRUE,TRUE,NP0033999,https://doi.org/10.1039/CT9120102221,,,,
